video_id,video_title,video_view_count,video_like_count,comment_count,tags,published_at,influencer_id,category_id,duration,embed_link,thumbnail_url
eX-crplFSBU,Mencoba Telurnya Babe Cabita,832099,20007,750,raditya dika,2023-07-19T12:05:56Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:22:03,https://www.youtube.com/embed/eX-crplFSBU,https://i.ytimg.com/vi/eX-crplFSBU/hqdefault.jpg
iEpp2ZPIccI,Makanan Favorit Keluarga Saya!,255061,8093,472,raditya dika,2023-07-17T13:00:38Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:15:32,https://www.youtube.com/embed/iEpp2ZPIccI,https://i.ytimg.com/vi/iEpp2ZPIccI/hqdefault.jpg
1L3fwF8MHmY,Emang boleh setenang ini?,1380993,48818,435,raditya dika,2023-07-14T11:11:37Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:23,https://www.youtube.com/embed/1L3fwF8MHmY,https://i.ytimg.com/vi/1L3fwF8MHmY/hqdefault.jpg
hKJdTsdjNzU,Gak jadi serem...,3427771,105741,271,raditya dika,2023-07-13T03:24:18Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:17,https://www.youtube.com/embed/hKJdTsdjNzU,https://i.ytimg.com/vi/hKJdTsdjNzU/hqdefault.jpg
V9gE8kf6bg4,Inilah Penulis Cerita Terlaris di Indonesia...,1179508,29602,2047,raditya dika,2023-07-11T12:30:37Z,UC0rzsIrAxF4kCsALP6J2EsA,22,1:11:40,https://www.youtube.com/embed/V9gE8kf6bg4,https://i.ytimg.com/vi/V9gE8kf6bg4/hqdefault.jpg
txWmy8Z1Uqo,Setelah 14 Tahun di Youtube..,322744,14426,811,raditya dika,2023-07-10T11:00:42Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:17,https://www.youtube.com/embed/txWmy8Z1Uqo,https://i.ytimg.com/vi/txWmy8Z1Uqo/hqdefault.jpg
lAQraQFABhU,Ketika lagi cerita digangguin..,552441,26221,213,,2023-06-29T01:42:33Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:59,https://www.youtube.com/embed/lAQraQFABhU,https://i.ytimg.com/vi/lAQraQFABhU/hqdefault.jpg
kYcA_bPhcVo,Jadi gitu ya ges ya...,2075335,63917,125,raditya dika,2023-06-28T12:54:52Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:21,https://www.youtube.com/embed/kYcA_bPhcVo,https://i.ytimg.com/vi/kYcA_bPhcVo/hqdefault.jpg
pqr8RZpzuTY,Bahasa Gaul Dulu vs Sekarang,507396,15362,877,raditya dika,2023-06-28T12:00:46Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:14:05,https://www.youtube.com/embed/pqr8RZpzuTY,https://i.ytimg.com/vi/pqr8RZpzuTY/hqdefault.jpg
2vskpQm7aJI,"Makasih tanggapannya, Ca..",270684,8124,86,,2023-06-28T02:16:25Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:06,https://www.youtube.com/embed/2vskpQm7aJI,https://i.ytimg.com/vi/2vskpQm7aJI/hqdefault.jpg
dFhIggK4Dm8,Kangen Banget Sama Video Game..,457714,19205,1558,raditya dika,2023-06-25T07:00:10Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:26:01,https://www.youtube.com/embed/dFhIggK4Dm8,https://i.ytimg.com/vi/dFhIggK4Dm8/hqdefault.jpg
1_rXpoVzLic,Sayang anak...,250188,5589,26,raditya dika,2023-06-24T03:23:54Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:11,https://www.youtube.com/embed/1_rXpoVzLic,https://i.ytimg.com/vi/1_rXpoVzLic/hqdefault.jpg
Uk8zUgAd9Yk,Ngubah Hobi Jadi Duit,92675,2936,126,raditya dika,2023-06-22T11:02:59Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:15:16,https://www.youtube.com/embed/Uk8zUgAd9Yk,https://i.ytimg.com/vi/Uk8zUgAd9Yk/hqdefault.jpg
jLut30B5bQA,Wajar nggak sih?,3089033,123863,1700,raditya dika,2023-06-22T07:25:49Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:36,https://www.youtube.com/embed/jLut30B5bQA,https://i.ytimg.com/vi/jLut30B5bQA/hqdefault.jpg
whuFOTbqHjc,Susah fokus..,581358,28799,215,raditya dika,2023-06-20T12:12:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:26,https://www.youtube.com/embed/whuFOTbqHjc,https://i.ytimg.com/vi/whuFOTbqHjc/hqdefault.jpg
JqPSTQiVIgo,Cowok Badut Itu..,214008,8572,296,raditya dika,2023-06-20T12:00:22Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:13:26,https://www.youtube.com/embed/JqPSTQiVIgo,https://i.ytimg.com/vi/JqPSTQiVIgo/hqdefault.jpg
Db0W_Psz7jI,Kenalan sama pocong Korea,147992,4044,26,raditya dika,2023-06-20T10:09:56Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:30,https://www.youtube.com/embed/Db0W_Psz7jI,https://i.ytimg.com/vi/Db0W_Psz7jI/hqdefault.jpg
Y-mc-yFRAT8,Roasting Hantu Korea,188427,8383,328,raditya dika,2023-06-19T13:46:08Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:18,https://www.youtube.com/embed/Y-mc-yFRAT8,https://i.ytimg.com/vi/Y-mc-yFRAT8/hqdefault.jpg
f7PBdV3Npo8,Ketika diajak ke kantor polisi Australia...,1151979,57063,647,raditya dika,2023-06-17T03:37:17Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:32,https://www.youtube.com/embed/f7PBdV3Npo8,https://i.ytimg.com/vi/f7PBdV3Npo8/hqdefault.jpg
LV8iW8dmR94,Halaman Rumah Ini Jadi Tempat Drifting,1020290,25731,518,raditya dika,2023-06-08T12:15:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:15:12,https://www.youtube.com/embed/LV8iW8dmR94,https://i.ytimg.com/vi/LV8iW8dmR94/hqdefault.jpg
cTU3f7IRVSI,Energi Vampir,105926,4090,32,raditya dika,2023-06-07T09:37:41Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:43,https://www.youtube.com/embed/cTU3f7IRVSI,https://i.ytimg.com/vi/cTU3f7IRVSI/hqdefault.jpg
IbxzJP54VWs,"Sehari di Adelaide, Australia..",345171,10537,318,raditya dika,2023-05-30T08:32:25Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:40,https://www.youtube.com/embed/IbxzJP54VWs,https://i.ytimg.com/vi/IbxzJP54VWs/hqdefault.jpg
abdSzG-8Mu0,Pulang Tenggo,105659,4613,38,raditya dika,2023-05-30T04:06:27Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:41,https://www.youtube.com/embed/abdSzG-8Mu0,https://i.ytimg.com/vi/abdSzG-8Mu0/hqdefault.jpg
Qd5nhT1dl_A,Ketika punya teman polisi di Australia..,3384384,121521,875,raditya dika,2023-05-22T14:13:40Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:24,https://www.youtube.com/embed/Qd5nhT1dl_A,https://i.ytimg.com/vi/Qd5nhT1dl_A/hqdefault.jpg
YXFdvcRFWEk,Hari Pertama di Kota Cantik Ini..,1244649,24078,759,raditya dika,2023-05-21T08:39:34Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:12:37,https://www.youtube.com/embed/YXFdvcRFWEk,https://i.ytimg.com/vi/YXFdvcRFWEk/hqdefault.jpg
HyhhYGZbULQ,Nyobain Semua Cokelat di London!,261643,8287,213,raditya dika,2023-05-03T13:00:24Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:08:02,https://www.youtube.com/embed/HyhhYGZbULQ,https://i.ytimg.com/vi/HyhhYGZbULQ/hqdefault.jpg
NI-ZPnt2h9o,Caranya gini kan ya?,464037,17037,340,,2023-04-30T23:25:25Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:07,https://www.youtube.com/embed/NI-ZPnt2h9o,https://i.ytimg.com/vi/NI-ZPnt2h9o/hqdefault.jpg
ueNjS7bXNqE,Enjoying Adelaide sky.,238071,11411,206,raditya dika,2023-04-29T04:52:24Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:58,https://www.youtube.com/embed/ueNjS7bXNqE,https://i.ytimg.com/vi/ueNjS7bXNqE/hqdefault.jpg
HACu0uUic-g,Kaya bapaknya nih kalau liburan mager jalan2. 😂,574185,22239,90,raditya dika,2023-04-27T04:29:30Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:52,https://www.youtube.com/embed/HACu0uUic-g,https://i.ytimg.com/vi/HACu0uUic-g/hqdefault.jpg
9qwR3GmR63I,Supaya Hidup Gak Overthinking..,1231093,37234,658,raditya dika,2023-04-26T13:00:11Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:27:15,https://www.youtube.com/embed/9qwR3GmR63I,https://i.ytimg.com/vi/9qwR3GmR63I/hqdefault.jpg
7fZius80TMc,Buka Puasa Berujung Joget Bareng!,331813,8992,523,raditya dika,2023-04-13T13:00:10Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:30:24,https://www.youtube.com/embed/7fZius80TMc,https://i.ytimg.com/vi/7fZius80TMc/hqdefault.jpg
HawOkqx917g,Ketika dimakeover anak...,554762,27289,190,raditya dika,2023-04-13T03:24:22Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:40,https://www.youtube.com/embed/HawOkqx917g,https://i.ytimg.com/vi/HawOkqx917g/hqdefault.jpg
GvaGlzwcVHs,Nonton Bola di Inggris,984218,30206,1975,raditya dika,2023-04-12T13:00:17Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:16:47,https://www.youtube.com/embed/GvaGlzwcVHs,https://i.ytimg.com/vi/GvaGlzwcVHs/hqdefault.jpg
3GQX9Ph2CVM,Cerita Cintaku: Putus Karena Ngantuk,1374315,34985,740,raditya dika,2023-04-09T19:45:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:12,https://www.youtube.com/embed/3GQX9Ph2CVM,https://i.ytimg.com/vi/3GQX9Ph2CVM/hqdefault.jpg
WAySpyJPJLU,Cerita Cintaku: Pacaran Sama Hantu,951986,29013,632,raditya dika,2023-04-07T19:45:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:31,https://www.youtube.com/embed/WAySpyJPJLU,https://i.ytimg.com/vi/WAySpyJPJLU/hqdefault.jpg
CvFHUXkecCE,Cerita Cintaku: Jangan Nangis!,1118025,32184,608,raditya dika,2023-04-06T19:45:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:58,https://www.youtube.com/embed/CvFHUXkecCE,https://i.ytimg.com/vi/CvFHUXkecCE/hqdefault.jpg
CQCD97R82CE,Selalu ada aja kalau lagi bacain buku buat Aca. 😂,1908489,71527,397,raditya dika,2023-04-05T07:06:45Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:46,https://www.youtube.com/embed/CQCD97R82CE,https://i.ytimg.com/vi/CQCD97R82CE/hqdefault.jpg
1YxqpTykRqs,Kimchi enak kan?,468051,21951,167,raditya dika,2023-04-04T07:59:33Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:39,https://www.youtube.com/embed/1YxqpTykRqs,https://i.ytimg.com/vi/1YxqpTykRqs/hqdefault.jpg
hvnuHtYz6ro,Kenapa Asisten Saya Dapet THR Duluan?,252746,7434,388,raditya dika,2023-03-31T10:00:35Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:12:24,https://www.youtube.com/embed/hvnuHtYz6ro,https://i.ytimg.com/vi/hvnuHtYz6ro/hqdefault.jpg
s1wnYLIRR5Q,Cerita Cintaku: Nikah Karena Bukber,1215619,33365,770,raditya dika,2023-03-30T19:45:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:08:34,https://www.youtube.com/embed/s1wnYLIRR5Q,https://i.ytimg.com/vi/s1wnYLIRR5Q/hqdefault.jpg
i9Zd4F3A7P8,Cerita Cintaku: Nasib Cowo Pendek,1243879,37735,921,raditya dika,2023-03-28T19:45:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:08:08,https://www.youtube.com/embed/i9Zd4F3A7P8,https://i.ytimg.com/vi/i9Zd4F3A7P8/hqdefault.jpg
tEoMt3VVdPg,Cerita Cintaku: Takut Istri,1245830,40999,836,raditya dika,2023-03-27T19:45:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:10:46,https://www.youtube.com/embed/tEoMt3VVdPg,https://i.ytimg.com/vi/tEoMt3VVdPg/hqdefault.jpg
yYKLNW2-WqA,Repotnya mau cerita aja.. 😂,1388937,69421,578,,2023-03-27T10:40:55Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:50,https://www.youtube.com/embed/yYKLNW2-WqA,https://i.ytimg.com/vi/yYKLNW2-WqA/hqdefault.jpg
r2CHr8J1u48,Cerita Cintaku: Akibat Nilai Ujian,1558914,47927,1066,raditya dika,2023-03-25T19:45:01Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:08:56,https://www.youtube.com/embed/r2CHr8J1u48,https://i.ytimg.com/vi/r2CHr8J1u48/hqdefault.jpg
mliCWAWo4rA,Cerita Cintaku: Disuruh istri,2107649,83396,3506,raditya dika,2023-03-24T19:45:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:09:53,https://www.youtube.com/embed/mliCWAWo4rA,https://i.ytimg.com/vi/mliCWAWo4rA/hqdefault.jpg
czgVy3DB2rU,Cerita Cintaku: Ditinggal Ikan,1796198,58451,2390,raditya dika,2023-03-23T19:45:00Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:08:49,https://www.youtube.com/embed/czgVy3DB2rU,https://i.ytimg.com/vi/czgVy3DB2rU/hqdefault.jpg
a4FZtJXnAtg,Terimakasih untuk semua penonton Cerita Cintaku 2022/2023. Kalian the best. Sampai jumpa lain waktu.,207461,8304,175,raditya dika,2023-03-21T12:33:04Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:28,https://www.youtube.com/embed/a4FZtJXnAtg,https://i.ytimg.com/vi/a4FZtJXnAtg/hqdefault.jpg
I_creH1ZXCI,Pada kenapa ya…,169098,6941,40,raditya dika,2023-03-20T08:40:09Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:42,https://www.youtube.com/embed/I_creH1ZXCI,https://i.ytimg.com/vi/I_creH1ZXCI/hqdefault.jpg
_HsqhcVOHGk,Jawaban yang kita butuhkan,808463,26856,204,raditya dika,2023-03-16T12:34:56Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:56,https://www.youtube.com/embed/_HsqhcVOHGk,https://i.ytimg.com/vi/_HsqhcVOHGk/hqdefault.jpg
2P7bM6Rttlg,Ke Bioskop XXI bareng Cewek Ini!,1659181,35475,1833,raditya dika,2023-03-06T13:31:56Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:18:44,https://www.youtube.com/embed/2P7bM6Rttlg,https://i.ytimg.com/vi/2P7bM6Rttlg/hqdefault.jpg
67_qu7qIN0M,Anak 18 Tahun Ini Hidup Dari Game!,222718,7045,434,raditya dika,2023-03-02T13:17:55Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:24:30,https://www.youtube.com/embed/67_qu7qIN0M,https://i.ytimg.com/vi/67_qu7qIN0M/hqdefault.jpg
r-mcsUGlpgU,Diuber-uber.,112639,5441,122,,2023-02-25T07:52:56Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:29,https://www.youtube.com/embed/r-mcsUGlpgU,https://i.ytimg.com/vi/r-mcsUGlpgU/hqdefault.jpg
Rb3C9_y6VY8,Gini lho biar gak kedinginan di London.,1415487,52488,546,,2023-02-24T10:51:23Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:30,https://www.youtube.com/embed/Rb3C9_y6VY8,https://i.ytimg.com/vi/Rb3C9_y6VY8/hqdefault.jpg
tTjkrJFOWxk,Jadi turis harus rajin muter.,160264,7264,159,,2023-02-23T10:43:25Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:21,https://www.youtube.com/embed/tTjkrJFOWxk,https://i.ytimg.com/vi/tTjkrJFOWxk/hqdefault.jpg
bo3nmfywj9E,Jajanan Ini Bikin Ketawa Terus!,427348,12483,344,raditya dika,2023-02-20T13:00:19Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:12:52,https://www.youtube.com/embed/bo3nmfywj9E,https://i.ytimg.com/vi/bo3nmfywj9E/hqdefault.jpg
aziKExcNfp8,"Perabotan rumah gue kenapa horor, sih?",383110,10570,127,raditya dika,2023-02-16T09:35:51Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:49,https://www.youtube.com/embed/aziKExcNfp8,https://i.ytimg.com/vi/aziKExcNfp8/hqdefault.jpg
sSGt6RCFy2c,Ikan ikan apa yang matanya banyak?,118292,4242,31,raditya dika,2023-02-14T06:58:26Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:30,https://www.youtube.com/embed/sSGt6RCFy2c,https://i.ytimg.com/vi/sSGt6RCFy2c/hqdefault.jpg
TjBFBx7wYzc,Kenapa Bule Ini Benci Capuccino Cincau?,297938,9445,371,raditya dika,2023-02-10T13:00:22Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:15:28,https://www.youtube.com/embed/TjBFBx7wYzc,https://i.ytimg.com/vi/TjBFBx7wYzc/hqdefault.jpg
jPgNeVTBuVE,Ayam Favorit Rais & Pandu...,515678,17205,36,raditya dika,2023-02-09T07:57:22Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:39,https://www.youtube.com/embed/jPgNeVTBuVE,https://i.ytimg.com/vi/jPgNeVTBuVE/hqdefault.jpg
AqZtYSUDF64,Jokes nyebrang...,211949,6674,54,raditya dika,2023-02-07T11:31:25Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:35,https://www.youtube.com/embed/AqZtYSUDF64,https://i.ytimg.com/vi/AqZtYSUDF64/hqdefault.jpg
p8dg4C21qs4,Inilah durian terenak seumur hidup saya...,169891,6087,58,raditya dika,2023-02-06T09:31:04Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:59,https://www.youtube.com/embed/p8dg4C21qs4,https://i.ytimg.com/vi/p8dg4C21qs4/hqdefault.jpg
5lTu93opfKs,Ada yang punya tips lain?,2218211,72947,257,raditya dika,2023-02-05T07:46:49Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:40,https://www.youtube.com/embed/5lTu93opfKs,https://i.ytimg.com/vi/5lTu93opfKs/hqdefault.jpg
17m5ZRg5Dfc,Ketika Pandu terjebak di Rumah Terkutuk...,167950,5660,43,raditya dika,2023-02-04T06:52:24Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:55,https://www.youtube.com/embed/17m5ZRg5Dfc,https://i.ytimg.com/vi/17m5ZRg5Dfc/hqdefault.jpg
GE1wQOKK5y0,Deeptalk bareng Windah Basudara...,1068933,49403,325,raditya dika,2023-02-03T07:39:06Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/GE1wQOKK5y0,https://i.ytimg.com/vi/GE1wQOKK5y0/hqdefault.jpg
S2en3UzoLeI,Uji kesabaran bersama Fajar Sadboy...,10130595,279473,2124,raditya dika,2023-02-02T10:21:52Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:57,https://www.youtube.com/embed/S2en3UzoLeI,https://i.ytimg.com/vi/S2en3UzoLeI/hqdefault.jpg
4P0NDQLiL2Y,"Di Komplek Kalian Ngacak, Ga?",124109,4096,13,raditya dika,2023-02-01T08:52:02Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:51,https://www.youtube.com/embed/4P0NDQLiL2Y,https://i.ytimg.com/vi/4P0NDQLiL2Y/hqdefault.jpg
xjIcsrj_PZ0,Nasib Orang Ini Berubah Karena Game!,1189533,48570,1911,raditya dika,2023-01-30T13:00:41Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:31:47,https://www.youtube.com/embed/xjIcsrj_PZ0,https://i.ytimg.com/vi/xjIcsrj_PZ0/hqdefault.jpg
2dooOTSmMIc,"Ayam Favorit Beyonce, nih.",140731,6185,22,raditya dika,2023-01-29T08:49:19Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:51,https://www.youtube.com/embed/2dooOTSmMIc,https://i.ytimg.com/vi/2dooOTSmMIc/hqdefault.jpg
JniOGn5eLI4,Kangen Papa atau Kado?,2715266,106376,314,raditya dika,2023-01-27T08:04:27Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:58,https://www.youtube.com/embed/JniOGn5eLI4,https://i.ytimg.com/vi/JniOGn5eLI4/hqdefault.jpg
KQZxKMrTFh0,Pecah banget!,283194,16831,162,raditya dika,2023-01-26T06:00:05Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:31,https://www.youtube.com/embed/KQZxKMrTFh0,https://i.ytimg.com/vi/KQZxKMrTFh0/hqdefault.jpg
BAas8xaZoLc,Bayi serius in action.,1014856,44984,277,,2023-01-26T03:27:23Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:32,https://www.youtube.com/embed/BAas8xaZoLc,https://i.ytimg.com/vi/BAas8xaZoLc/hqdefault.jpg
G3MmLbqWY8s,"Setelah 12 Tahun Tutup, Ayam Amerika Ini Kembali...",530941,11691,318,raditya dika,2023-01-25T07:51:52Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:19:18,https://www.youtube.com/embed/G3MmLbqWY8s,https://i.ytimg.com/vi/G3MmLbqWY8s/hqdefault.jpg
mRaLAbZyQhE,Nasi Putih bukanlah Nasi Kuning...,3383374,112371,2188,raditya dika,2023-01-23T09:00:18Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/mRaLAbZyQhE,https://i.ytimg.com/vi/mRaLAbZyQhE/hqdefault.jpg
zoMXm2tMaOQ,Tips Interview di Manchester City!,195970,6539,63,raditya dika,2023-01-22T06:00:31Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:59,https://www.youtube.com/embed/zoMXm2tMaOQ,https://i.ytimg.com/vi/zoMXm2tMaOQ/hqdefault.jpg
VaxMjvf2hVg,Master Latto-Latto!,2943922,79876,143,raditya dika,2023-01-21T06:00:18Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:25,https://www.youtube.com/embed/VaxMjvf2hVg,https://i.ytimg.com/vi/VaxMjvf2hVg/hqdefault.jpg
_gwqLJgRRDg,"Full song and lyrics ""Alea Cantik Bapaknya Ganteng""",242491,8181,331,raditya dika,2023-01-19T09:54:19Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:01:00,https://www.youtube.com/embed/_gwqLJgRRDg,https://i.ytimg.com/vi/_gwqLJgRRDg/hqdefault.jpg
b3RkOCPjln4,Tips Main Pesawat Kertas!,137867,6413,116,raditya dika,2023-01-18T10:30:38Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:30,https://www.youtube.com/embed/b3RkOCPjln4,https://i.ytimg.com/vi/b3RkOCPjln4/hqdefault.jpg
97iRt3mFrlE,Si Paling Sapi...,85366,2669,10,raditya dika,2023-01-17T09:11:59Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:40,https://www.youtube.com/embed/97iRt3mFrlE,https://i.ytimg.com/vi/97iRt3mFrlE/hqdefault.jpg
UdB5NeQzddw,Odeng?,291728,11353,47,raditya dika,2023-01-15T06:00:17Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:35,https://www.youtube.com/embed/UdB5NeQzddw,https://i.ytimg.com/vi/UdB5NeQzddw/hqdefault.jpg
mupsvl5CWaw,Alea kenapa?,2758288,146899,3133,raditya dika,2023-01-14T06:00:22Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:58,https://www.youtube.com/embed/mupsvl5CWaw,https://i.ytimg.com/vi/mupsvl5CWaw/hqdefault.jpg
UYzP-DGXD7s,Kalah bikinin steak.,1631778,46779,242,,2023-01-13T03:06:57Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:35,https://www.youtube.com/embed/UYzP-DGXD7s,https://i.ytimg.com/vi/UYzP-DGXD7s/hqdefault.jpg
2V9r5-ukBlE,Pemandangannya bagus ya...,223816,10013,153,raditya dika,2023-01-12T12:25:37Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:15,https://www.youtube.com/embed/2V9r5-ukBlE,https://i.ytimg.com/vi/2V9r5-ukBlE/hqdefault.jpg
c3SZcHHjxH8,Drift mania...,77556,2577,36,raditya dika,2023-01-11T11:19:52Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:47,https://www.youtube.com/embed/c3SZcHHjxH8,https://i.ytimg.com/vi/c3SZcHHjxH8/hqdefault.jpg
3oGyJOvino8,Awas spoiler!,340530,10908,60,raditya dika,2023-01-10T13:19:46Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:43,https://www.youtube.com/embed/3oGyJOvino8,https://i.ytimg.com/vi/3oGyJOvino8/hqdefault.jpg
6N4Yb1vNVng,Gampang juga main latto-latto..,362081,10239,559,,2023-01-10T05:07:44Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:13,https://www.youtube.com/embed/6N4Yb1vNVng,https://i.ytimg.com/vi/6N4Yb1vNVng/hqdefault.jpg
arfzg5oZKgA,Buat yang lagi dilema...,68084,3745,29,raditya dika,2023-01-08T10:16:38Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:38,https://www.youtube.com/embed/arfzg5oZKgA,https://i.ytimg.com/vi/arfzg5oZKgA/hqdefault.jpg
Blnft8-vvWk,Skill parkir Yono Bakrie...,113674,2690,29,raditya dika,2023-01-07T04:12:30Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:51,https://www.youtube.com/embed/Blnft8-vvWk,https://i.ytimg.com/vi/Blnft8-vvWk/hqdefault.jpg
dHV2zCjkhBk,Tips beli baju bayi...,203176,6033,49,raditya dika,2023-01-06T13:45:53Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:33,https://www.youtube.com/embed/dHV2zCjkhBk,https://i.ytimg.com/vi/dHV2zCjkhBk/hqdefault.jpg
20f6ObQ6J2U,Lemaknya mana?,148424,5032,41,raditya dika,2023-01-05T09:36:11Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:57,https://www.youtube.com/embed/20f6ObQ6J2U,https://i.ytimg.com/vi/20f6ObQ6J2U/hqdefault.jpg
Byuxu7Zt4Sg,Sering terjadi di restoran...,93092,4190,39,raditya dika,2023-01-04T08:02:16Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:35,https://www.youtube.com/embed/Byuxu7Zt4Sg,https://i.ytimg.com/vi/Byuxu7Zt4Sg/hqdefault.jpg
XbdHpWW6570,Niatnya curhat eh malah dicepuin...,544775,15436,37,raditya dika,2023-01-03T03:10:42Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:38,https://www.youtube.com/embed/XbdHpWW6570,https://i.ytimg.com/vi/XbdHpWW6570/hqdefault.jpg
a8STbI2ok0s,Udah cocok masuk industri belum?,269630,8983,28,raditya dika,2023-01-02T05:50:23Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:53,https://www.youtube.com/embed/a8STbI2ok0s,https://i.ytimg.com/vi/a8STbI2ok0s/hqdefault.jpg
kVskrZyuC_k,Drama Setiap Pagi di Kantor...,113438,5833,106,raditya dika,2023-01-01T04:28:37Z,UC0rzsIrAxF4kCsALP6J2EsA,22,0:00:27,https://www.youtube.com/embed/kVskrZyuC_k,https://i.ytimg.com/vi/kVskrZyuC_k/hqdefault.jpg
